"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2422113-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2422113-2";"2024-03-27";"2024-03-27T10:59:19";"2012";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2012";"CME";"72177";"https://dadosabertos.camara.leg.br/api/v2/eventos/72177";"1";"0";"0";"0";"Aprovado. Subscrito pelos Deputados Joaquim Passarinho, Arnaldo Jardim e Messias Donato.";"";"";"";"Apresentação do REQ n. 15/2024 (Requerimento), pela Deputada Roberta Roma (PL/BA), que ""Requer a inclusão de convidados na realização de audiência pública apresentada pelo REQ nº 6/2024 CME, do Deputado Hugo Leal que visa debater sobre a importância do biometano no transporte"".";"0";""
"2178336-61";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2178336-61";"2024-03-27";"2024-03-27T10:59:39";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-11-17T14:12:36";"Parecer do Relator, Dep. Marangoni (UNIÃO-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2403866";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403866"
"2190668-99";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2190668-99";"2024-03-27";"2024-03-27T10:59:39";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-06-20T11:46:13";"Parecer do Relator, Dep. Dr. Victor Linhalis (PODE-ES), pela constitucionalidade, juridicidade e técnica legislativa, com substitutivo.";"2370222";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2370222"
"2197768-50";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2197768-50";"2024-03-27";"2024-03-27T10:59:39";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-11-06T21:36:44";"Parecer do Relator, Dep. Marangoni (UNIÃO-SP), pela constitucionalidade, juridicidade e técnica legislativa deste e da Emenda da Comissão de Seguridade Social e Família.";"2394306";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2394306"
"2213873-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2213873-48";"2024-03-27";"2024-03-27T10:59:39";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-11-14T13:48:43";"Parecer da Relatora, Dep. Dra. Alessandra Haber (MDB-PA), pela constitucionalidade, juridicidade e técnica legislativa.";"2403788";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403788"
"2224270-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2224270-55";"2024-03-27";"2024-03-27T10:59:39";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-12-01T11:30:14";"Parecer do Relator, Dep. Marangoni (UNIÃO-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2406388";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406388"
"2260862-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2260862-49";"2024-03-27";"2024-03-27T10:59:40";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-11-17T12:57:43";"Parecer do Relator, Dep. Marangoni (UNIÃO-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2403865";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403865"
"2268676-142";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2268676-142";"2024-03-27";"2024-03-27T10:59:40";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-08-04T15:20:59";"Parecer do Relator, Dep. Dr. Victor Linhalis (PODE-ES), pela constitucionalidade, juridicidade e técnica legislativa deste, do Projeto de Lei nº 1.432/2021, apensado, do Substitutivo da Comissão de Meio Ambiente e Desenvolvimento Sustentável e da Subemenda da Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural.";"2375486";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2375486"
"2288132-66";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2288132-66";"2024-03-27";"2024-03-27T10:59:40";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-11-17T14:51:00";"Parecer do Relator, Dep. Marangoni (UNIÃO-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2403864";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403864"
"2292121-50";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2292121-50";"2024-03-27";"2024-03-27T10:59:40";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-11-27T14:45:49";"Parecer da Relatora, Dep. Sâmia Bomfim (PSOL-SP), pela constitucionalidade, juridicidade e técnica legislativa, com emenda de redação.";"2405941";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2405941"
"2304907-69";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2304907-69";"2024-03-27";"2024-03-27T10:59:40";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-11-27T15:01:03";"Parecer do Relator, Dep. Marangoni (UNIÃO-SP), pela constitucionalidade, juridicidade e técnica legislativa deste, com a Emenda da Comissão de Viação e Transportes, que saneia técnica legislativa.";"2404700";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404700"
"2310156-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2310156-51";"2024-03-27";"2024-03-27T10:59:40";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-11-21T19:45:39";"Parecer do Relator, Dep. Dr. Victor Linhalis (PODE-ES), pela constitucionalidade, juridicidade e técnica legislativa.";"2404698";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404698"
"2316615-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2316615-49";"2024-03-27";"2024-03-27T10:59:41";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-11-14T13:53:28";"Parecer do Relator, Dep. Marcos Pollon (PL-MS), pela constitucionalidade, juridicidade e técnica legislativa.";"2403802";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403802"
"2343258-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2343258-32";"2024-03-27";"2024-03-27T10:59:41";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-12-05T14:56:15";"Parecer do Relator, Dep. Rodrigo Valadares (UNIÃO-SE), pela constitucionalidade, juridicidade e técnica legislativa.";"2409051";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409051"
"2330470-77";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2330470-77";"2024-03-27";"2024-03-27T10:59:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-11-14T12:32:46";"Parecer da Relatora, Dep. Rosângela Moro (UNIÃO-SP), pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação deste, dos Projetos de Lei nºs 311/2023, 404/2023, 553/2023, 2736/2023, 3097/2023, 3753/2023, 1006/2023, 1294/2023 e 3828/2023, apensados, e do Substitutivo da Comissão de Defesa dos Direitos da Mulher, com subemenda substitutiva.";"2403756";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403756"
"2335035-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2335035-68";"2024-03-27";"2024-03-27T10:59:53";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-11-29T12:30:16";"Parecer da Relatora, Dep. Soraya Santos (PL-RJ), pela constitucionalidade, juridicidade e técnica legislativa deste e da Emenda da Comissão de Finanças e Tributação.";"2405392";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2405392"
"2384859-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384859-32";"2024-03-27";"2024-03-27T11:01:33";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-12-07T12:52:42";"Parecer do Relator, Dep. Marreca Filho (PATRIOTA-MA), pela constitucionalidade, juridicidade e técnica legislativa.";"2410028";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2410028"
"2398606-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398606-33";"2024-03-27";"2024-03-27T11:01:33";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-12-01T15:57:26";"Parecer do Relator, Dep. Julio Arcoverde (PP-PI), pela constitucionalidade, juridicidade e técnica legislativa.";"2408333";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408333"
"2398617-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398617-33";"2024-03-27";"2024-03-27T11:01:33";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-12-07T11:28:50";"Parecer do Relator, Dep. Marreca Filho (PATRIOTA-MA), pela constitucionalidade, juridicidade e técnica legislativa.";"2410038";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2410038"
"2398619-33";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2398619-33";"2024-03-27";"2024-03-27T11:01:33";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-12-05T15:41:17";"Parecer do Relator, Dep. Julio Arcoverde (PP-PI), pela constitucionalidade, juridicidade e técnica legislativa.";"2408334";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408334"
"2406586-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2406586-32";"2024-03-27";"2024-03-27T11:01:33";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-12-18T14:26:49";"Parecer do Relator, Dep. Marangoni (UNIÃO-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2414539";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2414539"
"2406587-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2406587-32";"2024-03-27";"2024-03-27T11:01:34";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-12-18T13:12:48";"Parecer do Relator, Dep. Marangoni (UNIÃO-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2414534";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2414534"
"2406588-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2406588-32";"2024-03-27";"2024-03-27T11:01:34";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-12-18T12:56:00";"Parecer do Relator, Dep. Marangoni (UNIÃO-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2414528";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2414528"
"2406589-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2406589-32";"2024-03-27";"2024-03-27T11:01:34";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-12-18T13:08:48";"Parecer do Relator, Dep. Marangoni (UNIÃO-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2414532";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2414532"
"2353391-57";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2353391-57";"2024-03-27";"2024-03-27T11:01:34";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-11-10T14:22:46";"Parecer do Relator, Dep. Marreca Filho (PATRIOTA-MA), pela constitucionalidade, juridicidade e técnica legislativa deste e do Substitutivo da Comissão de Cultura.";"2402199";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2402199"
"2358620-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2358620-52";"2024-03-27";"2024-03-27T11:01:34";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovada a Redação Final.";"";"";"2023-10-24T18:41:39";"Parecer do Relator, Dep. Felipe Francischini (UNIÃO-PR), pela constitucionalidade, juridicidade e técnica legislativa.";"2398682";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398682"
"2422977-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2422977-2";"2024-03-27";"2024-03-27T11:01:38";"2012";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2012";"CME";"72177";"https://dadosabertos.camara.leg.br/api/v2/eventos/72177";"1";"0";"0";"0";"Aprovado. Subscrito pelo Deputado Benes Leocádio. Aditado no sentido de se incluir na lista de convidados o Sr. Carlos Evangelista, presidente da ABGD.";"";"";"";"Apresentação do REQ n. 16/2024 (Requerimento de Audiência solicitada por Comissão ou Deputado), pelo Deputado Lafayette de Andrada (REPUBLIC-MG), que: ""Requer a inclusão de convidados na Audiência Pública aprovada por meio do REQ 05/2024 na Comissão de Minas e Energia, com o objetivo de debater os Projetos de Lei nº 4831/2023, 444/2024, 445/2024 e 446/2024"".";"0";""
"2384872-17";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2384872-17";"2024-03-27";"2024-03-27T11:01:49";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2024-03-18T17:02:02";"Parecer do Relator, Dep. Fausto Pinato (PP-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2421505";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421505"
"2414727-18";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2414727-18";"2024-03-27";"2024-03-27T11:01:49";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2024-03-18T18:59:53";"Parecer do Relator, Dep. Fausto Pinato (PP-SP), pela constitucionalidade, juridicidade e técnica legislativa.";"2421506";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421506"
"2414774-16";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2414774-16";"2024-03-27";"2024-03-27T11:01:50";"2003";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2003";"CCJC";"72218";"https://dadosabertos.camara.leg.br/api/v2/eventos/72218";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2024-03-19T11:13:14";"Parecer do Relator, Dep. Coronel Meira (PL-PE), pela constitucionalidade, juridicidade e técnica legislativa.";"2421693";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421693"
"2423105-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2423105-2";"2024-03-27";"2024-03-27T11:02:31";"2012";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2012";"CME";"72177";"https://dadosabertos.camara.leg.br/api/v2/eventos/72177";"1";"0";"0";"0";"Aprovado. Subscrito pelo Deputado Gabriel Nunes.";"";"";"";"Apresentação do REQ n. 17/2024 (Requerimento de Audiência Pública), pelo Deputado Hugo Leal (PSD/RJ), que ""Requer aditamento ao Requerimento Nº 11/2024 CME, para que sejam incluídos convidados na audiência pública aprovada"".";"0";""
"2423273-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2423273-2";"2024-03-27";"2024-03-27T11:09:44";"2012";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2012";"CME";"72177";"https://dadosabertos.camara.leg.br/api/v2/eventos/72177";"1";"0";"0";"0";"Aprovado. Subscrito pela Deputada Silvia Waiãpi e pelo Deputado Lafayette de Andrada, Arnaldo Jardim e Benes Leocádio.";"";"";"";"Apresentação do REQ n. 18/2024 (Requerimento), pelo Deputado Padovani (UNIÃO/PR), que ""Requer a manutenção da subcomissão especial da Itaipu Binacional e da Empresa Brasileira de Participações em Energia Nuclear e Binacional S.A. (ENBPar), no âmbito desta comissão de Minas e Energia, e redução de seu escopo de trabalho, no âmbito da Comissão de Minas e Energia"".";"0";""
